block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,13.663889,24595,1.469989,0.734994,5.879955,5.879955,0.000000,1.469989,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,18.088333,32559,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.161112,29090,
1,cube0,13.715555,24688,1.469989,0.734994,5.879955,5.879955,0.000000,1.469989,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.305555,27550,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.254444,27458,
2,cube0,13.902223,25024,1.469989,0.734994,5.879955,5.879955,0.000000,1.469989,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.355000,27639,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.244445,27440,
3,cube0,13.716666,24690,1.469989,0.734994,5.879955,5.879955,0.000000,1.469989,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.222777,27401,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.226666,27408,
4,cube0,12.885000,23193,1.469989,0.734994,5.879955,5.879955,0.000000,1.469989,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.777779,32000,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.898334,28617,
5,cube0,13.002222,23404,1.469989,0.734994,5.879955,5.879955,0.000000,1.469989,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.173333,27312,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.172222,27310,
6,cube0,13.642222,24556,1.469989,0.734994,5.879955,5.879955,0.000000,1.469989,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.127222,27229,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.125556,27226,
7,cube0,14.335000,25803,1.469989,0.734994,5.879955,5.879955,0.000000,1.469989,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.298889,27538,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.106667,27192,
8,cube0,6.132778,11039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.102777,27185,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.056666,27102,
9,cube0,6.085556,10954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.050000,27090,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.033334,27060,
10,cube0,6.257222,11263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.058333,27105,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.040000,27072,
11,cube0,6.387778,11498,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.059444,27107,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.026111,27047,
12,cube0,6.131667,11037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.047778,27086,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.014444,27026,
13,cube0,6.152778,11075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.042778,27077,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.008333,27015,
14,cube0,6.439445,11591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.028334,27051,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,14.996111,26993,
15,cube0,6.485556,11674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.021667,27039,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,14.986111,26975,
16,cube0,7.133889,12841,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.015555,27028,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,14.964444,26936,
17,cube0,7.173333,12912,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.006111,27011,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,14.955000,26919,
18,cube0,6.987222,12577,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.005000,27009,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,14.953333,26916,
19,cube0,6.810000,12258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,14.995556,26992,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,14.945000,26901,
